key,prompt,f_save,is_closeup,negative_prompt,style_prompt
"['cities', 'Frosthold', 'residents', 'Lyra Stonewing']","Lyra Stonewing is a beautiful and striking Stoneborn woman, with skin the color of polished granite and hair as dark as obsidian. Her eyes are a piercing blue, like the icy rivers that flow through the mountains around Frosthold. She stands tall and proud, with a regal bearing that commands respect and admiration.

Lyra's clothing is simple but elegant, consisting of a long, flowing robe made of dark green wool, with a fur-lined hood to keep out the cold. She wears a wide leather belt around her waist, intricately tooled with images of mountains and rivers, and a pair of sturdy leather boots that have seen many miles of travel.

But it is Lyra's hands that are truly remarkable. They are strong and nimble, with long fingers that seem to know every curve and line of the stone she works with. She wears a set of leather gloves, each finger tipped with metal, to protect her hands from the rough stone and the sharp tools she uses.

Lyra's workshop is a wonder to behold, filled with tools and materials of every description. There are chisels and hammers of all sizes, drills and saws, and piles of stone in every color of the rainbow. The air is thick with the sound of Lyra's tools, as she chips away at the stone with incredible precision and skill.

But it is when Lyra's sculptures are revealed that her true talent shines. Her works are breathtakingly beautiful, with every detail and nuance of the stone brought to life in exquisite detail. She has created statues of animals, people, and even entire landscapes, each one a masterpiece of craftsmanship and artistry.

Lyra's most famous work is a statue of the goddess of the auroras, crafted from a single block of crystal-clear stone. The statue stands over ten feet tall, with delicate wings of stone that seem to glow with an inner light. It is said that the statue was blessed by the auroras themselves, and that it brings good fortune to all who view it.

In conclusion, Lyra Stonewing is a true artist and master of her craft, with a talent for stone carving that is unmatched in all of Aurora Dominion. Her creations are a testament to her skill and her love of the stone, and they are revered and admired by all who see them.",results/images/Aurora_Dominion/000089.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Frosthold', 'residents', 'Malakai Frostborn']","Malakai Frostborn is a towering figure, standing over seven feet tall and weighing more than 400 pounds. His body is made entirely of stone, with rough, chiseled features and a powerful, muscular build. His skin is a deep, icy blue, with veins of silver and gold running through it like veins of ore.

Malakai's eyes are glowing orbs of bright blue light that seem to pierce through anyone who meets his gaze. His hair is a wild, black mane that tumbles down his broad shoulders in thick, tangled locks. His beard is just as wild, with thick, braided strands of hair that fall to his chest.

Malakai wears a suit of armor made entirely of stone, reinforced with magical runes that make it nearly indestructible. The armor is adorned with intricate carvings and etchings, depicting scenes of battle and triumph. His weapons are equally impressive, with a massive stone axe that he wields with deadly precision and a throwing hammer that he uses to devastating effect.

Despite his imposing size and fearsome appearance, Malakai is a man of great warmth and kindness. He is fiercely loyal to his friends and family, and will stop at nothing to protect them from harm. He has a booming laugh and a gentle smile that belies his fearsome reputation.

Malakai is a man of few words, preferring to let his actions speak for him. He is a born leader, inspiring others with his courage and determination. He has led many successful raids against invading armies and fanatical religious sects, and his name is known throughout Aurora Dominion as a warrior without equal.

In Frosthold, Malakai is a beloved figure, respected by all who know him. He is often seen patrolling the streets, keeping the town safe from any threats that may arise. His presence alone is enough to deter most would-be attackers, and his courage and strength are a source of inspiration to all who call Frosthold home.",results/images/Aurora_Dominion/000090.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Frosthold', 'residents', 'Sable Shadowcaster']","Sable Shadowcaster is a striking figure in Frosthold, with jet black hair that falls in waves down her back and piercing green eyes that seem to glow in the dark. Her lithe frame is clad in black leather armor, which she wears like a second skin, allowing her to move with incredible speed and agility. Across her chest, she wears a bandolier of throwing knives, each one honed to a razor-sharp edge.

Sable's face is angular and sharp, with high cheekbones and a strong jawline. Her lips are thin and her nose is slightly pointed, giving her an almost feline appearance. Her skin is a dusky shade of gray, and she has a small tattoo of a raven on her left shoulder, a symbol of her allegiance to her gang.

When she moves, it is with a fluid grace that seems almost otherworldly. She can blend into the shadows with ease, disappearing from sight as if by magic. Her movements are precise and calculated, and she seems to anticipate her opponent's every move before they even make it.

As she draws one of her throwing knives from its sheath, she holds it up to the light, admiring its gleaming edge. With a flick of her wrist, she sends it spinning through the air, where it strikes its target with deadly accuracy. She moves in to retrieve the knife, her movements quick and fluid, before disappearing back into the shadows.

Sable is a master of her craft, a deadly assassin and spy who has earned her reputation through years of hard work and dedication. She is feared and respected in equal measure, a true force to be reckoned with in the world of Frosthold.",results/images/Aurora_Dominion/000091.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Frosthold', 'residents', 'Father Enoch']","Father Enoch is a striking figure in Frosthold, his luminescent skin standing out in stark contrast against the snowy landscape. He is tall and thin, with sharp features and piercing blue eyes that seem to glow with an inner fire. His hair is long and white, and he wears it in a loose braid that falls down his back. He is always dressed in flowing white robes, adorned with symbols of his religion.

Enoch's presence is commanding, and he exudes an aura of power and authority. He speaks with a deep, resonant voice that carries across great distances, and his words are filled with conviction and passion. When he preaches, his arms stretch out wide, as if reaching towards the heavens, and his eyes blaze with fervor.

Despite his charismatic presence, there is something unsettling about Enoch. His eyes seem to bore into the souls of those who listen to him, and his words can be both inspiring and terrifying. There is a sense of fanaticism about him, a conviction that he is the only one who knows the true path to salvation.

Enoch's magic is also evident in his appearance. His skin glows with an otherworldly light, and he has been known to summon up bursts of light and energy to emphasize his points. There is a sense of the supernatural about him, as if he is more than just a man.

Overall, Father Enoch is a visually striking and imposing figure, with a presence that can both inspire and terrify those around him. His luminescent skin, white hair, and flowing robes make him stand out in the frozen landscape of Frosthold, and his fiery sermons and magical abilities only add to his mystique.",results/images/Aurora_Dominion/000092.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Frosthold', 'residents', 'The Raven']","The Raven cuts a striking figure in Frosthold and throughout Aurora Dominion. She is tall and lean, with sharp features and piercing blue eyes that seem to glow in the darkness. Her hair is a deep shade of black, kept short and tousled, and her skin is pale and smooth, almost ethereal. She moves with a grace and fluidity that suggests a deep understanding of her own body and its capabilities.

The Raven's attire is a mix of practicality and style, designed to allow her to move quickly and quietly while also making a statement. She wears a dark leather jacket with metal studs and a high collar, along with black pants and boots that are reinforced with metal plates. Her gloves are fingerless, allowing her to use her throwing knives with ease.

What sets The Raven apart from others in Frosthold is her wings. They are large and powerful, with feathers that shimmer in the light. They are a deep shade of black, like her hair, and are covered in intricate patterns of silver and blue. The wingspan is impressive, stretching out to at least twice her height, and they seem to glow with a faint magical aura.

When she takes to the air, The Raven is a sight to behold. She launches herself into the air with a powerful leap, her wings unfurling to catch the air currents. She soars through the sky with a grace and speed that is almost unmatched, her wings slicing through the air like blades. She is able to maneuver with incredible precision, using her wings to execute complex aerial maneuvers and evade pursuers.

The Raven's face is usually obscured by a black mask, leaving only her eyes visible. This adds to her mystique and makes her even more enigmatic. Her voice is low and husky, with a hint of an accent that suggests she may be from a far-off land.

Overall, The Raven is a striking and unforgettable figure in Frosthold and beyond. Her wings and her abilities set her apart from others, making her a force to be reckoned with. Her skill and cunning have earned her a reputation as one of the most dangerous individuals in Aurora Dominion, and her true identity remains shrouded in mystery.",results/images/Aurora_Dominion/000093.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'city_description']","Shadowport is a city unlike any other in Aurora Dominion, built on the edge of a massive cliff overlooking the sea. It is a bustling hub of activity, with a population made up primarily of Shadowborn and Wraiths, two races that are highly skilled in the arts of stealth and subterfuge. The city is known throughout the archipelago as a haven for smugglers and pirates, and its reputation is well-deserved.

The history of Shadowport is shrouded in mystery, but it is said that the city was founded by a group of Shadowborn and Wraiths who were seeking a place to call their own. They chose the site of the city because of its strategic location, perched on the edge of the cliff and overlooking the sea. Over time, the city grew and attracted a variety of unsavory characters, including smugglers, pirates, and other criminals.

Despite its reputation as a haven for criminals, Shadowport has a rich cultural heritage. The arts are highly valued in the city, and there are many talented musicians, artists, and performers who call Shadowport home. The city is also known for its unique architecture, with buildings built into the side of the cliff and connected by a series of bridges and walkways.

One of the most notable events in Shadowport is the annual Shadow Festival, a week-long celebration of the city's culture and heritage. The festival includes music, dance, and other performances, as well as a variety of games and contests. It is a time when the people of Shadowport come together to celebrate their community and their way of life.

Geopolitically, Shadowport is a neutral city, and it is not aligned with any particular faction or power. This has allowed it to thrive as a hub of illicit activity, as smugglers and pirates know that they can find safe haven within its walls. However, this neutrality has also made Shadowport a target for those who seek to bring it under their control, and the city has been the site of many battles and skirmishes over the years.

Despite the dangers that lurk in the shadows of Shadowport, there is a sense of camaraderie and community among its inhabitants. Freeholders, or independent traders and merchants, are a common sight in the city, and they often band together for protection and mutual benefit. There are also many gangs and criminal organizations that operate within the city, but even they have a code of honor and respect for the community that they call home.

Overall, Shadowport is a city that is equal parts dangerous and alluring. Its location on the edge of a cliff overlooking the sea gives it a sense of mystery and intrigue, and its reputation as a haven for smugglers and pirates only adds to its allure. However, those who dare to venture into its shadowy streets must be prepared for the dangers that lurk around every corner.",results/images/Aurora_Dominion/000094.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'lore']","The Shadow War: A conflict that erupted between the Black Hand and a rival gang, the Crimson Blades. The war lasted for several years and resulted in many deaths and injuries. Kaela Blackthorn played a key role in bringing the conflict to an end, using her charm and cunning to negotiate a truce between the two sides.",results/images/Aurora_Dominion/000095.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'lore']","The Night of Shadows: A mysterious event that occurred in Shadowport, in which the city was enveloped in darkness for an entire night. Riven Nightshade was the only one who was able to navigate the streets during the event, and she claimed to have seen strange creatures lurking in the shadows. The Night of Shadows remains a mystery to this day.",results/images/Aurora_Dominion/000096.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'lore']","The Great Fire: A devastating fire that swept through Shadowport, destroying many buildings and killing dozens of people. Leon Stoneheart played a key role in rebuilding the city, using his skills as a blacksmith to create new tools and equipment that were needed for the reconstruction effort.",results/images/Aurora_Dominion/000097.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'lore']","The Cult of the Aurora: A fanatical religious sect that formed in Shadowport, worshipping the perpetual auroras that light up the sky above the archipelago. Father Gabriel was the leader of the cult, and he preached a message of salvation through devotion to the auroras. The cult grew in size and power, eventually becoming a major political force in the city.",results/images/Aurora_Dominion/000098.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'lore']","The Storm King's Arrival: A major weather event that occurred in Shadowport, in which a massive storm swept through the city, destroying buildings and causing widespread chaos. Seraphine Skywing was the only airship captain who was brave enough to fly into the storm, and she was able to locate the source of the disturbance: a powerful mage who had summoned the storm in an attempt to take over the city. Seraphine and her crew were able to defeat the mage and save the city from destruction.",results/images/Aurora_Dominion/000099.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'lore']","The Freeholder's Rebellion: A political uprising that occurred in Shadowport, in which the city's freeholders banded together to demand greater representation in the city's government. Jasper Frost was the leader of the rebellion, and he used his wealth and influence to rally the freeholders to his cause. The rebellion was successful, and the city's government was restructured to include more freeholder representation.",results/images/Aurora_Dominion/000100.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'lore']","The Shadowborn Exodus: A mass migration of Shadowborn from Shadowport, prompted by a series of brutal crackdowns by the city's government on criminal activity. Kaela Blackthorn was one of the leaders of the exodus, and she worked tirelessly to ensure that her people were able to find new homes and establish themselves in new communities. The exodus had a major impact on Shadowport's economy and culture, and the city has never fully recovered from the loss of its Shadowborn population.",results/images/Aurora_Dominion/000101.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'residents', 'Kaela Blackthorn']","Kaela Blackthorn is a striking figure in Shadowport, with glowing skin that seems to radiate an inner light. Her hair is long and black, with a slight wave to it, and it falls in loose waves down her back. Her eyes are a bright, piercing green, and they seem to sparkle with mischief and intelligence.

Kaela's clothing is a mix of practicality and fashion, with a touch of elegance thrown in. She wears a form-fitting leather jacket that hugs her curves, and a pair of black leather pants that fit snugly around her legs. Her boots are also made of leather, with sturdy soles and a slight heel that adds a bit of height to her already impressive stature.

Around her neck, Kaela wears a necklace made of glowing crystals, which seem to pulse with a soft light. She also wears a pair of small silver earrings, which catch the light and sparkle when she moves. Her fingers are adorned with a variety of rings, each one unique and ornate.

Kaela's face is angular and sharp, with high cheekbones and a pointed chin. She has a small, straight nose, and full lips that are often curved into a sly smile. Her skin is smooth and flawless, with a faint glow that seems to emanate from within.

Overall, Kaela Blackthorn is a vision of beauty and danger, with a magnetic personality that draws people to her. Her Luminescent features set her apart from the other residents of Shadowport, and her sharp wit and cunning make her a force to be reckoned with in the city's criminal underworld.",results/images/Aurora_Dominion/000102.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'residents', 'Riven Nightshade']","Riven Nightshade is a haunting figure in the streets of Shadowport. Standing at around 5'7"", her slender frame is clad in dark leather armor that seems to meld seamlessly with the shadows around her. Her skin is pallid, almost ghostly, and her eyes are a piercing shade of blue that seem to glow in the darkness. Her long, jet-black hair is often pulled back into a tight braid, revealing the sharp angles of her face and the delicate curve of her pointed ears.

Riven moves with a fluid grace that seems almost supernatural. She slides through the shadows with ease, her movements silent and effortless. Her armor is adorned with an array of sharp blades and throwing knives, which she wields with deadly precision. She is a master of the art of assassination, and her reputation as one of the best in Shadowport is well-deserved.

Despite her cold and calculating demeanor, there is a sense of tragedy that surrounds Riven. Her experiences on the streets of Shadowport have left her with a deep sense of isolation and a profound sense of loss. However, her soft spot for children is evident in the way that she interacts with them. She is often seen playing games or telling stories with the young orphans of the city, and she seems to take a particular interest in protecting them from harm.

Riven's presence in Shadowport is both ominous and comforting. On the one hand, she represents the danger and violence that lurk in the shadows of the city. On the other hand, her dedication to protecting the innocent and her tragic backstory make her a sympathetic figure. Her skills as an assassin may be feared and respected, but it is her compassion for those who have suffered that truly sets her apart.",results/images/Aurora_Dominion/000103.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'residents', 'Leon Stoneheart']","Leon Stoneheart is an imposing figure, standing over six feet tall with broad shoulders and a muscular build. His skin is made entirely of stone, with a rough, textured surface that looks like it could withstand the hardest blows. His face is stern and chiseled, with piercing blue eyes that seem to see through to a person's soul. He wears his hair short and spiked, giving him a rugged and no-nonsense appearance.

Leon is always dressed in his blacksmith's apron, which is stained with soot and grease from his work. He carries a massive hammer on his back, which he wields with ease and precision. His hands are rough and calloused, a testament to the years of hard work that have gone into perfecting his craft.

Despite his gruff exterior, Leon has a heart of gold and will go out of his way to help those in need. He has a soft spot for children, and he often takes on apprentices to teach them the art of blacksmithing. His shop is filled with the sound of hammering and the glow of molten metal, and he takes great pride in creating weapons and armor of unparalleled quality.

There is a sense of quiet strength about Leon, a sense that he has seen and done things that most people could only imagine. His past is shrouded in mystery, and he rarely speaks of his time as a soldier in the great war. But there is a sense that he carries that experience with him, that it has shaped him into the strong and resolute person that he is today.

Despite his rough exterior, Leon is well-respected in Shadowport, and many people come to him for his expert craftsmanship and his no-nonsense advice. He is a man of few words, but when he speaks, people listen. He is a true master of his craft, and his work speaks for itself.",results/images/Aurora_Dominion/000104.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'residents', 'Seraphine Skywing']","Seraphine Skywing is a striking figure, with a lithe and athletic build that belies her strength and resilience. She stands tall and proud, with broad shoulders and a confident stance that exudes authority and competence. Her skin is a rich bronze color, with a subtle sheen that catches the light and gives her an otherworldly glow.

Seraphine's most striking feature, however, is her wings. They are enormous and majestic, with feathers that shimmer in the sunlight and a span that seems to stretch on forever. They are a deep shade of blue, with subtle gradations that give them a sense of depth and dimension. When she unfurls them, they seem to fill the sky, and their power and beauty are awe-inspiring.

Seraphine's hair is a deep shade of brown, with streaks of blue that match the color of her wings. It is long and flowing, with loose curls that frame her face and cascade down her back. She often ties it back in a loose braid when she is flying, to keep it out of her eyes and to prevent it from getting tangled in the wind.

Seraphine's clothing is practical and utilitarian, designed for maximum mobility and comfort. She wears a fitted leather jacket, made from the finest materials and reinforced with metal plates to protect her from harm. Her pants are loose and comfortable, made from a breathable fabric that allows her to move freely. She wears sturdy boots with steel-toed tips, to protect her feet from the rigors of flying.

Despite her practical clothing, Seraphine is a striking and elegant figure. She moves with grace and fluidity, her wings flaring out behind her as she takes to the air. She is fearless and determined, with a fierce independence that draws others to her. Her tragic backstory has given her a sense of purpose and a desire to help those who have been wronged, and her quick thinking and daring exploits have made her a legend in Shadowport and beyond.",results/images/Aurora_Dominion/000105.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'residents', 'Father Gabriel']","Father Gabriel is a tall, imposing figure with a commanding presence. He wears long, flowing robes of deep red, embroidered with golden symbols of his faith. His hair is long and black, swept back from his face in waves, and his beard is thick and bushy. His eyes are dark and piercing, and seem to see right through those who dare to meet his gaze.

Gabriel's face is lined with deep wrinkles, giving him an air of wisdom and experience. His hands are calloused and rough, evidence of years of hard work and dedication to his cause. He carries a staff of polished wood, topped with a golden symbol of his faith that glows with an inner light.

Despite his imposing appearance, Gabriel has a soothing voice and a gentle demeanor when he wants to be persuasive. He is adept at using his charisma to win over the hearts and minds of those around him, and he has a devoted following among the city's poorer residents, who see him as a savior and a guide in troubled times.

However, there is a darker side to Gabriel's personality as well. He is not above using violence to achieve his goals, and he has a reputation for ruthlessness when dealing with those who oppose him. His eyes can turn cold and hard in an instant, and his voice can become sharp and cutting when he is angry or frustrated.

Despite the rumors about his past, Gabriel's true backstory remains a mystery. Some say that he was a soldier who became disillusioned with the violence and cruelty of war, while others claim that he was a criminal who found redemption through religion. Regardless of his past, Gabriel remains a powerful figure in Shadowport, a force to be reckoned with and a potential threat to those who stand in his way.",results/images/Aurora_Dominion/000106.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'residents', 'Jasper Frost']","Jasper Frost is a tall, lean man with piercing blue eyes that seem to sparkle with intelligence and wit. He has a chiseled jawline and a strong, angular nose, and his short, sandy-blonde hair is always perfectly styled. He has a confident, almost cocky demeanor, and he carries himself with the poise and grace of a man who is used to getting what he wants.

Jasper is always impeccably dressed, wearing bespoke suits that are tailor-made to fit his frame perfectly. He favors dark colors, usually opting for charcoal gray or navy blue, and he often accessorizes with a pocket square or a tie clip. He wears a watch with a leather strap on his left wrist, and the face of the watch is always perfectly polished and gleaming.

Despite his wealth and success, Jasper is a kind-hearted man who genuinely cares about the people of Shadowport. He is often seen walking through the city's streets, chatting with locals and handing out coins to beggars and street performers. He has a soft spot for children, and he often donates money to schools and orphanages.

When Jasper is at work, he is all business. He sits behind a large oak desk in his spacious office, surrounded by shelves of books and ledgers. He is always poring over documents and contracts, and his attention to detail is legendary in Shadowport. He has a shrewd mind for business, and he is always looking for ways to expand his trading empire.

Despite his success, Jasper is not without his enemies. There are those who envy his wealth and power, and there are rumors that some of his business dealings are not entirely above board. However, Jasper remains a beloved figure in Shadowport, and he is known throughout the city as a man of integrity and honor.",results/images/Aurora_Dominion/000107.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Shadowport', 'residents', 'The Black Hand']","Nyx, the leader of the Black Hand, is a figure of mystery and intrigue in Shadowport. Her appearance is as enigmatic as her reputation, and she is rarely seen in public without a thick hooded cloak that obscures her features. The only visible part of her body is her face, which is gaunt and angular, with high cheekbones and a sharp chin. Her skin is a pale, almost translucent white, and her eyes are a piercing shade of blue that seem to glow in the darkness.

Nyx's attire is as dark and foreboding as her personality. She wears a long black cloak that billows behind her as she moves, and a hood that shadows her face. Her clothing is made of fine materials, but it is plain and unadorned, reflecting her no-nonsense approach to life. She carries a small dagger at her side, and her movements are graceful and fluid, betraying the deadly skills that lie beneath her unassuming exterior.

Despite her reputation as a ruthless criminal, there is something captivating about Nyx. Her voice is low and melodic, and she speaks with a confidence and authority that commands respect. She is a master of manipulation, able to read people's emotions and motivations with uncanny accuracy. Her underlings are fiercely loyal to her, and they will do whatever it takes to carry out her orders.

Nyx's backstory is shrouded in mystery, but there are rumors that she was once a member of a noble family who was disgraced and forced to flee for her life. Some say that she turned to a life of crime out of desperation, while others believe that she was always destined for a darker path. Whatever her history may be, there is no denying that Nyx is a force to be reckoned with in Shadowport, and her influence is felt throughout the city's criminal underworld.",results/images/Aurora_Dominion/000108.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Brightwater Bay', 'city_description']","Brightwater Bay is a vibrant and bustling port town that is located on the northernmost island of the Aurora Dominion archipelago. The town is situated on the edge of a deep natural harbor, which is sheltered from the often stormy seas that surround the island. Due to its strategic location, Brightwater Bay has become a major center of trade, and is home to a mix of races, including Luminescent, Scaleborn, and Skyborn, among others.

The history of Brightwater Bay dates back many centuries, to a time when the island was first settled by the Luminescent. Over time, other races began to arrive, drawn by the natural resources and strategic location of the island. As the town grew, it began to attract merchants and traders from all over the archipelago, and soon became a major center of commerce and culture.

One of the most distinctive features of Brightwater Bay is its lively arts and culture scene. The town is home to numerous art galleries, theaters, and music venues, where local artists and performers showcase their talents. The town also hosts several major cultural events throughout the year, including a large music festival in the summer, and a week-long celebration of the arts in the fall.

In addition to its vibrant arts scene, Brightwater Bay is also known for its bustling markets and lively nightlife. The town's central market is a hub of activity, where merchants from all over the archipelago come to sell their wares. Here, visitors can find everything from exotic spices to rare magical artifacts. At night, the town comes alive with a variety of taverns, nightclubs, and other entertainment venues, where visitors can enjoy live music, dancing, and other forms of entertainment.

Despite its many charms, Brightwater Bay is not without its challenges. The town is known to have a somewhat seedy underbelly, with various gangs and criminal organizations operating in the shadows. There are also several fanatical religious sects that have a strong presence in the town, and which are known to be hostile to outsiders.

Overall, Brightwater Bay is a fascinating and enchanting place, where visitors can experience the unique culture and way of life of the Aurora Dominion archipelago. Whether exploring the town's bustling markets, taking in a live performance, or simply soaking up the atmosphere at a local tavern, visitors are sure to be charmed by the town's unique blend of arts, culture, and commerce.",results/images/Aurora_Dominion/000109.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Brightwater Bay', 'lore']","The Luminescent Rebellion: A bloody conflict that took place several centuries ago, when the Luminescent rose up against their Scaleborn overlords in a bid for freedom. The rebellion was led by a Luminescent named Isadora, who is still celebrated as a hero by her people to this day. Kaela's family played a key role in the rebellion, and many still look to her as a leader and a symbol of Luminescent pride.",results/images/Aurora_Dominion/000110.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Brightwater Bay', 'lore']","The Skyborn Schism: A bitter dispute that erupted between the various Skyborn factions in Brightwater Bay, each vying for control over the town's lucrative airship industry. The conflict was ultimately resolved by a talented engineer named Cyrus, who designed a revolutionary new airship that was capable of carrying more cargo and passengers than any other at the time. Lyris performed at the unveiling ceremony, which was attended by Skyborn leaders from across the archipelago.",results/images/Aurora_Dominion/000111.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
